,name,description,score,address,latitude,longitude,short_url
70,Campanile Aix-en-Provence Sud - Pont de l'Arc,"['Installé à Aix-en-Provence, à 3\xa0km du centre historique et du cours Mirabeau, le Campanile Aix-en-Provence Sud - Pont de l’Arc vous propose des hébergements climatisés avec une connexion Wi-Fi...', '2 670 expériences vécues']","['7,4']","1 Rue Jean Andreani, 13090 Aix-en-Provence, France",43.51191632,5.43665394,https://www.booking.com/hotel/fr/campanile-aix-en-provence-sud.fr.html?aid=304142
71,Campanile Avignon Sud - Montfavet la Cristole,"[""Le Campanile Avignon Sud - Montfavet la Cristole est idéalement situé à Montfavet, à 4 km de la vieille ville d'Avignon. "", '1 075 expériences vécues']","['7,1']","60 rue du Bon Vent, 84009 Avignon, France",43.92592594,4.85080719,https://www.booking.com/hotel/fr/campanile-avignon-sud-montfavet.fr.html?aid=304142
72,Campanile Bayonne,"['Situé à 5 minutes en voiture du centre de Bayonne, au pied des Pyrénées et au cœur du Pays basque, le Campanile Bayonne propose des chambres avec télévision à écran plat et connexion Wi-Fi gratuite. ', '1 520 expériences vécues']","['6,6']","Avenue Du Grand Basque, 64100 Bayonne, France",43.49112493,-1.4548409,https://www.booking.com/hotel/fr/campanile-bayonne.fr.html?aid=304142
73,Hotel Campanile Besançon Nord Ecole Valentin,"[""Le Campanile Besançon Valentin est situé à proximité de l'autoroute A36 (sortie Saint-Claude) et à 6 km de Besançon et de la gare TGV de Besançon Viotte. "", '1 016 expériences vécues']","['7,2']","1 Rue de Châtillon - Espace Valentin, 25480 Besançon, France",47.27784785,5.99291325,https://www.booking.com/hotel/fr/campanile-besancon-ecole-valentin.fr.html?aid=304142
74,Holiday Inn Express - Le Havre Centre,"['L’Holiday Inn Express - Le Havre Centre, situé dans le centre-ville du Havre et à 600\xa0mètres de la gare SNCF, vous accueille pour un séjour professionnel et de loisirs. ', '2 333 expériences vécues']","['8,2']","126 Cours De La Republique, 76600 Le Havre, France",49.498238,0.128837,https://www.booking.com/hotel/fr/campanile-le-havre-centre.fr.html?aid=304142
75,Campanile Lille Euralille,"[""Le Campanile Lille Euralille vous accueille à 1 km de la gare de Lille-Europe, à 2 km de la Grand-Place et à moins de 300 mètres de l'arrêt de tramway Romarin. "", '3 052 expériences vécues']","['8,2']","23 Allée Vauban - La Madeleine, 59110 Lille, France",50.6456983,3.07210967,https://www.booking.com/hotel/fr/campanile-lille-euralille-xml.fr.html?aid=304142
76,Campanile Lyon Centre Part-Dieu,"['Le Campanile Lyon Centre Part-Dieu propose des chambres climatisées avec une connexion Wi-Fi gratuite en face de la gare ferroviaire de Lyon-Part-Dieu. ', '5 132 expériences vécues']","['7,9']","Forum Part-Dieu, 31 Rue Maurice Flandin, 3e arr., 69003 Lyon, France",45.76027411,4.86332774,https://www.booking.com/hotel/fr/campanile-lyon-centre-forum-part-dieu.fr.html?aid=304142
77,Campanile Nîmes Centre Mas-Carbonnel,"[""Doté d'une connexion Wi-Fi gratuite, le Campanile Nîmes Centre Mas-Carbonnel est un hôtel 3 étoiles proposant des hébergements à Nîmes, à moins de 20 minutes de marche de la gare, de la Maison Carrée..."", '1 970 expériences vécues']","['6,9']","45 Rue San-Lucar, Zac Du Mas-Carbonnel, 30900 Nîmes, France",43.82273112,4.36412573,https://www.booking.com/hotel/fr/campanile-nimes-centre-mas-carbonnel.fr.html?aid=304142
78,"The Originals Access, Hôtel Foix (P'tit Dej-Hotel)","[""L'hôtel The Originals Access, Hôtel Foix est situé à côté du parc naturel régional des Pyrénées ariégeoises, à 75 km de Toulouse. Il possède une réception ouverte 24h/24. "", '1 237 expériences vécues']","['7,9']","Ancienne Rn 20 Lieu dit Le Couloumié - Départementale 919, 09000 Foix, France",42.9921119,1.61583245,https://www.booking.com/hotel/fr/campanilefoix.fr.html?aid=304142
79,Campanile Toulouse Balma - Cité de l'Espace,"['Le Campanile Toulouse Balma - Cité de l’Espace est situé à proximité de la Cité de l’espace, à 9\xa0km à l’est du centre-ville de Toulouse et 9\xa0km du Stadium de la ville. ', '2 252 expériences vécues']","['8,3']","Rue Maurice Hurel, 31500 Toulouse, France",43.5840951,1.49317369,https://www.booking.com/hotel/fr/campaniletoulousecitedelespace.fr.html?aid=304142
80,Camping à la Ferme de Bourras,"['Hébergement géré par un particulier', 'Situé à La Palud-sur-Verdon, le Camping à la Ferme de Bourras propose des hébergements avec une connexion Wi-Fi gratuite et un coin salon. ', '169 expériences vécues']","['8,9']","Camping Bourras, 04120 La Palud-sur-Verdon, France",43.78247417,6.35027342,https://www.booking.com/hotel/fr/camping-a-la-ferme-de-bourras.fr.html?aid=304142
81,Camping Frédéric Mistral,"['Le camping Frédéric Mistral est situé dans le centre-ville de Castellane, à seulement 4 km du lac de Castillon et à 100 mètres de la place du marché et des commerces. ', '449 expériences vécues']","['8,2']","12 Av. Frédéric Mistral, 04120 Castellane, France",43.84615569,6.50986075,https://www.booking.com/hotel/fr/camping-fra-c-da-c-ric-mistral.fr.html?aid=304142
82,Camping Le Bourdieu,"['Situé dans la région Midi-Pyrénées, ce camping inclut une piscine extérieure, un mini-golf et une table de ping-pong. ', '35 expériences vécues']","['8,5']","Lieu dit le Bourdieu, 09130 Durfort, France",43.19209493,1.45706177,https://www.booking.com/hotel/fr/camping-le-bourdieu.fr.html?aid=304142
83,Camping Le Castella,"['Situé à Luzenac, le Camping Le Castella propose un hébergement avec une piscine privée, une vue sur la montagne et un balcon. Vous séjournerez à 45 km de Soldeu. ', '134 expériences vécues']","['8,3']","4 Route Du Castella, 09250 Luzenac, France",42.75908362,1.76367215,https://www.booking.com/hotel/fr/camping-le-castella.fr.html?aid=304142
84,Residence de Plein Air Panoramique à la Porte des Gorges du Verdon,"['L’établissement Residence de Plein Air Panoramique à la Porte des Gorges du Verdon vous accueille au cœur des gorges du Verdon, à seulement 1\xa0km de Castellane. ', '311 expériences vécues']","['8,7']","D952 route des Gorges du Verdon, 04120 Castellane, France",43.83927457,6.49366021,https://www.booking.com/hotel/fr/camping-panoramique-du-verdon.fr.html?aid=304142
85,Hotel Canal Aigues Mortes,"['L’hôtel Canal Aigues Mortes vous accueille sur les rives du canal, à 5 minutes à pied de la ville fortifiée. Vous pourrez profiter d’une vue sur le canal depuis sa terrasse panoramique et sa piscine. ', '889 expériences vécues']","['8,6']","440 Route De Nimes, 30220 Aigues-Mortes, France",43.57298752,4.1948247,https://www.booking.com/hotel/fr/canal-aigues-mortes.fr.html?aid=304142
86,Gîte Carcasso,"[""Le Gîte Carcasso est situé à proximité des remparts de la ville de Carcassonne, à 100 mètres du château médiéval et en face de l'église Saint-Gimer. "", '179 expériences vécues']","['9,6']","2 Place Saint-Gimer, 11000 Carcassonne, France",43.207065,2.361346,https://www.booking.com/hotel/fr/carcasso.fr.html?aid=304142
87,Mercure Carcassonne Porte De La Cité,"['Offrant une vue sur les remparts de la ville, le Mercure Carcassonne Porte De La Cité est situé à seulement 4 minutes à pied du quartier médiéval de Carcassonne. ', '1 964 expériences vécues']","['8,1']","18 Rue Camille Saint-Saens, 11000 Carcassonne, France",43.2071641,2.36981213,https://www.booking.com/hotel/fr/carcassonne-porte-de-la-cite.fr.html?aid=304142
88,Hotel Carlton,"['Situé en plein cœur de Lille, à 5\xa0minutes de marche des gares de Lille-Europe et Lille-Flandres, l’Hotel Carlton offre une vue imprenable sur l’Opéra et le beffroi de l’Hôtel de ville. ', '1 495 expériences vécues']","['8,2']"," 3 rue Pierre Mauroy, Centre de Lille, 59000 Lille, France",50.63671804,3.06532234,https://www.booking.com/hotel/fr/carlton.fr.html?aid=304142
89,Hôtel Carmin,"[""L'Hôtel Carmin est situé dans le centre-ville du Havre, à 700 mètres de la plage HAVRE. Il propose des chambres avec salle de bains privative et connexion Wi-Fi gratuite. "", '614 expériences vécues']","['8,6']","15, Rue Georges Braque, Perret, 76600 Le Havre, France",49.49493852,0.10553956,https://www.booking.com/hotel/fr/carmin.fr.html?aid=304142
90,Carpe Diem Home - Au pied de la Cathédrale,"['Proposant des hébergements avec une cuisine, le Carpe Diem Home est installé à 1 minute à pied de la cathédrale de Strasbourg et à 700 mètres du quartier de la Petite France. ', '527 expériences vécues']","['9,5']","28, rue des Orfèvres, 67000 Strasbourg, France",48.582077,7.749161,https://www.booking.com/hotel/fr/carpe-diem-home.fr.html?aid=304142
91,Hôtel Casa Marina,"[""Situé aux Saintes-Maries-de-la-Mer, l'Hôtel Casa Marina propose un hébergement en bord de mer, à quelques pas de la plage d'Amphora. Il possède un restaurant, un bar et un jardin. "", '532 expériences vécues']","['8,9']","1 Avenue Gilbert Leroy, 13460 Les Saintes-Maries-de-la-Mer, France",43.451133,4.430953,https://www.booking.com/hotel/fr/casa-marina-saintes-maries-de-la-mer.fr.html?aid=304142
92,Cassis Ma Vie Là,"['Hébergement géré par un particulier', ""Le Cassis Ma Vie Là est un hébergement en bord de mer situé à Cassis, à 750 mètres de la plage de l'Anse de Corton et à moins de 1 km de Bestouan. "", '200 expériences vécues']","['9,4']","10 ter avenue Augustin Isnard, 13260 Cassis, France",43.216905,5.541446,https://www.booking.com/hotel/fr/cassis-ma-vie-la.fr.html?aid=304142
93,Castel Bois Marie,"[""Situé à Montauban, le Castel Bois Marie propose un restaurant, une piscine extérieure ouverte en saison, un bar et un salon commun. Cette maison d'hôtes 5 étoiles possède un jardin. "", '468 expériences vécues']","['9,5']","1083 Chemin de Bégué, 82000 Montauban, France",43.979174,1.309142,https://www.booking.com/hotel/fr/castel-bois-marie.fr.html?aid=304142
94,Oscar Hôtel,"[""L'Oscar Hôtel est situé dans le quartier Perret du Havre, qui appartient au patrimoine mondial de l'UNESCO. "", '524 expériences vécues']","['7,9']","106 rue Voltaire, Perret, 76600 Le Havre, France",49.48981028,0.10710865,https://www.booking.com/hotel/fr/celtic.fr.html?aid=304142
95,Central Park Hôtel & Spa,"['Le Central Park Hôtel & Spa est un établissement 4 étoiles situé à La Rochelle, à côté du Vieux-Port, à quelques minutes à pied de la plage et à 10 minutes de marche du cœur de la ville. ', '1 810 expériences vécues']","['8,7']","4, avenue Jean Guiton, 17000 La Rochelle, France",46.15891333,-1.16082335,https://www.booking.com/hotel/fr/central-park-amp-spa.fr.html?aid=304142
96,FREEDOM APPART - CENTRE HISTORIQUE - LUMINEUX - Bayeux,"['Hébergement géré par un particulier', ""Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le FREEDOM APPART - CENTRE HISTORIQUE - LUMINEUX - Bayeux est un hébergement situé à Bayeux, à seulement quelques pas de la..."", '52 expériences vécues']","['9,1']","1 Rue du Général de Dais, 14400 Bayeux, France",49.27814786,-0.7062653,https://www.booking.com/hotel/fr/centre-historique-lumineux-parking-gratuit.fr.html?aid=304142
97,Hôtel Cézanne Boutique-Hôtel,"['L’Hôtel Cézanne Boutique-Hôtel, situé dans le centre d’Aix-en-Provence, propose 55\xa0chambres. L’établissement possède également une terrasse et un salon. ', '1 383 expériences vécues']","['8,2']","40 Avenue Victor Hugo, 13100 Aix-en-Provence, France",43.52356201,5.44593707,https://www.booking.com/hotel/fr/cezanne-aix-en-provence.fr.html?aid=304142
98,Le Ramiérou,"['Hébergement géré par un particulier', 'Situé dans une maison de campagne rénovée du XVIIe siècle, à 3 km du centre-ville de Montauban, ce Bed & Breakfast propose des chambres avec salle de bains privative. ', '77 expériences vécues']","['7,7']","960 Chemin du Ramiérou, 82000 Montauban, France",44.02273202,1.39361143,https://www.booking.com/hotel/fr/chambres-d-ha-tes-du-ramia-c-rou.fr.html?aid=304142
99,Charme au cœur d'avignon,"['Hébergement géré par un particulier', ""Situé à Avignon, à moins de 450 mètres du palais des papes, le Charme au cœur d'avignon propose un hébergement climatisé. Le pont d'Avignon se trouve à moins de 900 mètres de l'appartement. "", '131 expériences vécues']","['9,6']","28 Rue des Fourbisseurs, 84000 Avignon, France",43.947744,4.80797,https://www.booking.com/hotel/fr/charme-au-coeur-d-39-avignon.fr.html?aid=304142
100,Château de Bellefontaine,"[""À 800 mètres du centre de Bayeux et de sa cathédrale, l'établissement Château de Bellefontaine est un manoir du XVIIIe siècle proposant des chambres et un restaurant traditionnel ouvert pour le dîner..."", '1 168 expériences vécues']","['8,2']","49, Rue de Bellefontaine, 14400 Bayeux, France",49.26974024,-0.68883955,https://www.booking.com/hotel/fr/chateau-de-bellefontaine.fr.html?aid=304142
101,Château de Loubéjac,"[""La Château de Loubéjac est un château du XVe siècle, situé à 3 km de L'Honor-de-Cos et à 8 km de Montauban et qui dispose d'une piscine extérieure en saison, d'un court de tennis et d'une connexion..."", '160 expériences vécues']","['8,9']","14 chemin Jambau, 82130 Montauban, France",44.08944141,1.34851889,https://www.booking.com/hotel/fr/chateau-de-loubejac.fr.html?aid=304142
102,Château Saint Gilles,"['Situé à Bayeux, à 4 km du musée Baron Gérard, le Château Saint Gilles propose un restaurant, un parking privé gratuit, une piscine extérieure ouverte en saison et un bar. ', '536 expériences vécues']","['9,7']","80, rue de la Mairie, Guéron, 14400 Bayeux, France",49.249366,-0.712469,https://www.booking.com/hotel/fr/chateau-saint-gilles.fr.html?aid=304142
103,Chic et Bohème,"['Hébergement géré par un particulier', ""Doté d'un bar, le Chic et Bohème propose un hébergement avec une connexion Wi-Fi gratuite et une vue sur la ville à Marseille. "", '75 expériences vécues']","['9,1']","3 Rue des Abeilles, 13001 Marseille, France",43.300059,5.386889,https://www.booking.com/hotel/fr/chic-et-boheme-marseille1234567891011121314151617.fr.html?aid=304142
104,Citadines Eurometropole Strasbourg,"[""Situé à Strasbourg, à 3,7 km de la Petite France, le Citadines Eurometropole Strasbourg dispose d'un restaurant ainsi que d'un centre de spa et de bien-être avec une piscine intérieure, une salle de..."", '1 022 expériences vécues']","['8,5']","11 Allée de l’Euro, 67205 Strasbourg, France",48.60427412,7.70446112,https://www.booking.com/hotel/fr/citadines-eurometropole-strasbourg.fr.html?aid=304142
105,Zenitude Hôtel-Résidences La City,"['This Zenitude Hôtel-Résidences La City is located in Besançon and offers studios and apartments with free WiFi access. It is next to the Doubs River and 2 km from the town’s train station. ', '833 expériences vécues']","['7,9']","11 Avenue Louise Michel, 25000 Besançon, France",47.23568252,6.0140115,https://www.booking.com/hotel/fr/citea-besancon.fr.html?aid=304142
106,Maison d'hôtes City Break MIRADOUR,"[""Située à Bayonne, à proximité de la cathédrale Sainte-Marie, du parc Ansot et de l'hôtel de ville, la Maison d'hôtes City Break MIRADOUR propose une connexion Wi-Fi gratuite. "", '129 expériences vécues']","['8,7']","9 Rue des Faures, 64100 Bayonne, France",43.489513,-1.479078,https://www.booking.com/hotel/fr/city-break-miradour.fr.html?aid=304142
107,Clos Augusta 2,"['Hébergement géré par un particulier', ""Situé à Riez, en Provence-Alpes-Côte d'Azur, le Clos Augusta 2 dispose d'un jardin. Vous séjournerez à 41 km de Digne-les-Bains et bénéficierez d'un parking privé gratuit. "", '43 expériences vécues']","['8,5']","Quartier des Capuçins, 04500 Riez, France",43.81792579,6.09625897,https://www.booking.com/hotel/fr/clos-augusta-2.fr.html?aid=304142
108,Chambre d'hôtes Clos du Petit Jésus,"['Hébergement géré par un particulier', 'Situé à Cassis, à seulement 5 minutes à pied de la plage, le Clos du Petit Jésus propose une piscine extérieure, une terrasse privée et un espace de bronzage. ', '138 expériences vécues']","['9,5']","4 Av. de Provence, 13260 Cassis, France",43.21524569,5.54466784,https://www.booking.com/hotel/fr/clos-du-petit-ja-c-sus.fr.html?aid=304142
109,COLLIOURE tres bel appart a 150 metres des plages avec jardin prive et parking dans residence securisee,"['Hébergement géré par un particulier', ""COLLIOURE tres bel appart Doté d'un jardin et d'un casino, l'établissement a 150 mètres des plages avec jardin prive et parking dans residence securisee est situé à Collioure, à 150 mètres de la plage..."", '52 expériences vécues']","['9,0']","112 bat N ""la cobla"" immeuble D1 Résidence Val Saint-Elme, 66190 Collioure, France",42.5224086,3.0869409,https://www.booking.com/hotel/fr/collioure-tres-bel-appart-a-150-metres-des-belles-plages-avec-jardin.fr.html?aid=304142
